date	barCode	description	sellingPrice	landingPrice	quantity	partyName	withBox
06 Jul 2021	2009	DRESS PC	960	564	2	PF	0
06 Jul 2021	2011	DRESS PC	1145	675	4	PF	0
06 Jul 2021	2013	DRESS PC	1030	606	1	PF	0
06 Jul 2021	2015	DRESS PC	1460	858	4	PF	0
06 Jul 2021	2016	DRESS PC	1245	744	3	PF	0
06 Jul 2021	2019	CITY BOY	1150	667	2	MF	1
06 Jul 2021	2020	CITY BOY	870	510	2	MF	1
06 Jul 2021	2022	CITY BOY	1150	667	1	MF	1
06 Jul 2021	2023	CITY BOY	1150	667	2	MF	1
06 Jul 2021	2024	CITY BOY	1200	699	1	MF	1
06 Jul 2021	2025	CITY BOY	1150	667	4	MF	1
06 Jul 2021	2026	CITY BOY	1250	717	3	MF	1
06 Jul 2021	2028	CITY BOY	1250	730	1	MF	1
06 Jul 2021	2029	KIDS WEAR	850	496	1	MF	1
06 Jul 2021	2030	KIDS WEAR	900	535	1	MF	1
06 Jul 2021	2031	KIDS WEAR	750	434	2	MF	1
06 Jul 2021	2032	KIDS WEAR	820	484	1	MF	1
06 Jul 2021	2033	KIDS WEAR	720	421	1	MF	1
06 Jul 2021	2034	KIDS WEAR	750	440	1	MF	1
06 Jul 2021	2036	KIDS WEAR	790	456	4	MF	1
06 Jul 2021	2038	SENTROZ SET	700	409	6	MF	1
06 Jul 2021	2039	SENTROZ SET	690	403	3	MF	1
06 Jul 2021	2040	SAREE	650	378	1	AC	0
06 Jul 2021	2041	SAREE	690	303	2	AC	0
06 Jul 2021	2044	SAREE	750	440	3	AC	0
06 Jul 2021	2045	SAREE	450	264	3	AC	0
06 Jul 2021	2049	BOX FROCK	1235	800	1	BG	1
06 Jul 2021	2050	TOP	600	360	1	BG	0
06 Jul 2021	2053	SHIRT	550	315	6	MR	0
06 Jul 2021	2063	SWAL	250	144	2	CH	0
06 Jul 2021	2065	PATIALA PANT	260	144	3	CH	0
06 Jul 2021	2066	VEIL	250	144	5	CH	0
06 Jul 2021	2067	VEIL	250	102	3	CH	0
06 Jul 2021	2068	SAREE	650	378	5	AC	0
06 Jul 2021	2072	LEHANGA	3890	2268	1	AC	0
06 Jul 2021	2074	LEHANGA	3000	1764	3	AC	0
06 Jul 2021	2079	LEHANGA	3850	2268	1	AC	0
06 Jul 2021	2084	SAREE	2350	1386	2	AC	0
06 Jul 2021	2085	SAREE	1900	1126	3	AC	0
06 Jul 2021	2086	SAREE	900	535	4	AC	1
06 Jul 2021	2088	SAREE	1170	692	6	AC	1
06 Jul 2021	2090	SAREE	1980	1164	2	AC	1
06 Jul 2021	2091	SAREE	1060	622	2	AC	0
06 Jul 2021	2092	SAREE	820	484	2	AC	1
06 Jul 2021	2095	SAREE	1050	612	1	AC	1
06 Jul 2021	2097	SAREE	1150	680	2	AC	1
06 Jul 2021	2099	SAREE	1050	622	1	AC	1
06 Jul 2021	2100	SAREE	1380	816	3	AC	1
06 Jul 2021	2104	SHORT TOP	430	252	1	CH	0
06 Jul 2021	2105	SHORT TOP	470	277	2	CH	0
06 Jul 2021	2106	TOP	650	342	2	BG	0
06 Jul 2021	2107	TOP	625	366	1	BG	0
06 Jul 2021	2108	TOP	665	391	2	BG	0
06 Jul 2021	2111	TOP	655	384	1	BG	0
06 Jul 2021	2113	SHRUG	300	167	2	CH	0
06 Jul 2021	2115	TOP	700	406	1	VF	0
06 Jul 2021	2116	JEANS COAT	650	386	6	VF	0
06 Jul 2021	2120	TOP	700	406	2	VF	0
06 Jul 2021	2121	TOP	780	450	1	VF	0
06 Jul 2021	2123	SHORT TOP	240	140	3	VF	0
06 Jul 2021	2124	SHORT TOP	250	144	1	VF	0
06 Jul 2021	2125	SHORT TOP	220	126	5	VF	0
06 Jul 2021	2126	KIDS WEAR	1120	658	3	MH	1
06 Jul 2021	2127	KIDS WEAR	1280	756	1	MH	1
06 Jul 2021	2128	KIDS WEAR	1230	726	2	MH	1
06 Jul 2021	2129	KIDS WEAR	1330	783	3	MH	1
06 Jul 2021	2130	KIDS WEAR	1300	786	3	MH	1
06 Jul 2021	2131	KIDS WEAR	1370	808	1	MH	1
06 Jul 2021	2132	KIDS WEAR	1150	679	1	MH	1
06 Jul 2021	2133	KIDS WEAR	870	511	1	MH	1
06 Jul 2021	2134	KIDS WEAR	1040	615	3	MH	1
06 Jul 2021	2135	KIDS WEAR	1200	708	2	MH	1
06 Jul 2021	2136	KIDS WEAR	1430	836	1	MH	1
06 Jul 2021	2137	KIDS WEAR	1070	631	2	MH	1
06 Jul 2021	2138	KIDS WEAR	1100	652	2	MH	1
06 Jul 2021	2139	KIDS WEAR	1170	690	1	MH	1
06 Jul 2021	2141	PANT	545	318	10	BG	0
06 Jul 2021	2142	TOP	615	360	1	BG	0
06 Jul 2021	2143	WOOLLEN	195	108	6	SH	0
06 Jul 2021	2144	BOYS PANT	1499	1134	1	BG	0
06 Jul 2021	2145	WOOLLEN	435	252	2	SH	0
06 Jul 2021	2147	WOOLLEN	395	204	4	sh	0
06 Jul 2021	2148	WOOLLEN	435	206	4	SH	0
06 Jul 2021	2149	WOOLLEN	495	264	3	SH	0
06 Jul 2021	2150	WOOLLEN	380	228	1	HT	0
06 Jul 2021	2152	WOOLLEN	430	260	3	HT	0
06 Jul 2021	2156	WOOLLEN	435	264	2	SH	0
06 Jul 2021	2159	CHUDI	1735	1021	2	BG	0
06 Jul 2021	2160	CROP TOP	1940	1140	1	BG	0
06 Jul 2021	2161	WOOLLEN	745	442	4	CH	0
06 Jul 2021	2165	CHUDI	2100	1235	1	BG	0
06 Jul 2021	2166	CHUDI	3565	2092	3	BG	0
06 Jul 2021	2167	CHUDI	1875	1102	3	BG	0
06 Jul 2021	2168	CHUDI	1780	1025	2	BG	0
06 Jul 2021	2169	CHUDI	2345	1380	3	BG	0
06 Jul 2021	2170	CROP TOP	1925	1128	1	BG	0
06 Jul 2021	2171	CROP TOP	1895	1115	2	BG	0
06 Jul 2021	2172	CHUDI	2700	1570	1	BG	0
06 Jul 2021	2173	CHUDI	1900	1118	2	BG	0
06 Jul 2021	2174	CHUDI	1895	1108	1	BG	0
06 Jul 2021	2177	CHUDI	1500	879	2	BG	0
06 Jul 2021	2179	CHUDI	1580	900	3	BG	0
06 Jul 2021	2180	CHUDI	1830	1068	1	BG	0
06 Jul 2021	2181	CHUDI	2845	1655	2	BG	0
06 Jul 2021	2182	VEIL	250	102	7	CH	0
06 Jul 2021	2183	BLANKET	595	378	2	CH	0
06 Jul 2021	2185	WOOLLEN	685	403	1	CH	0
06 Jul 2021	2186	WOOLLEN	825	486	5	CH	0
06 Jul 2021	2187	WOOLLEN	725	428	3	CH	0
06 Jul 2021	2189	WOLLEN	765	439	5	CH	0
06 Jul 2021	2190	TOP	895	528	1	ch	0
06 Jul 2021	2192	SHRUG	325	180	2	CH	0
06 Jul 2021	2193	WOOLLEN	325	190	2	CH	0
06 Jul 2021	2195	WOOLLEN	325	190	3	CH	0
06 Jul 2021	2196	JEANS COAT	395	231	2	CH	0
06 Jul 2021	2199	WESTERN	1858	1093	4	MH	1
06 Jul 2021	2200	WESTERN	1705	1003	1	MH	1
06 Jul 2021	2201	WESTERN	1715	1008	3	MH	1
06 Jul 2021	2202	KIDS WEAR	1125	661	2	MH	1
06 Jul 2021	2203	KIDS WEAR	1195	702	3	MH	1
06 Jul 2021	2207	KIDS WEAR	345	202	9	MH	0
06 Jul 2021	2208	TSHIRT	395	233	5	MH	0
06 Jul 2021	2209	TSHIRT	480	281	3	MH	0
06 Jul 2021	2210	T-SHIRT	425	246	5	MH	0
06 Jul 2021	2212	KIDS WEAR	390	229	1	MH	0
06 Jul 2021	2213	KIDS WEAR	545	328	2	MH	0
06 Jul 2021	2214	KIDS WEAR	590	346	2	MH	0
06 Jul 2021	2215	KIDS WEAR	670	395	2	MH	0
06 Jul 2021	2216	KIDS WEAR	485	283	1	MH	0
06 Jul 2021	2220	SHRUG	345	208	1	CH	0
06 Jul 2021	2222	SHRUG	345	209	7	CH	0
06 Jul 2021	2223	BOX FROCK	1650	972	2	BG	1
06 Jul 2021	2225	BOX FROCK	1595	939	4	BG	1
06 Jul 2021	2226	WESTERN WEAR	1390	816	1	BG	1
06 Jul 2021	2227	WESTERN	1700	1001	2	BG	1
06 Jul 2021	2229	WESTERN	2520	1483	2	BG	1
06 Jul 2021	2230	WESTERN	2265	1332	3	BG	1
06 Jul 2021	2232	SAREE	295	202	6	AC	0
06 Jul 2021	2233	SAREE	2145	1260	2	AC	1
06 Jul 2021	2237	SAREE	1695	996	1	AC	1
06 Jul 2021	2240	SAREE	555	327	1	AC	1
06 Jul 2021	2241	SAREE	770	453	1	AC	0
06 Jul 2021	2242	SAREE	1015	598	4	AC	0
06 Jul 2021	2244	SAREE	1095	643	5	AC	1
06 Jul 2021	2245	SAREE	1320	775	3	AC	1
06 Jul 2021	2246	SAREE	1235	726	1	AC	1
06 Jul 2021	2247	SAREE	1080	636	4	AC	1
06 Jul 2021	2249	PANT	805	476	4	N	0
06 Jul 2021	2250	LADIES JEANS	615	359	3	N	0
06 Jul 2021	2251	LADIES JEANS	595	352	9	N	0
06 Jul 2021	2252	LADIES JEANS	615	362	7	N	0
06 Jul 2021	2253	LADIES JEANS	925	545	5	N	0
06 Jul 2021	2254	LADIES JEANS	595	350	13	N	0
06 Jul 2021	2255	LADIES JEANS	535	313	16	N	0
06 Jul 2021	2256	LADIES JEANS	535	313	20	N	0
06 Jul 2021	2257	LADIES JEANS	535	313	18	N	0
06 Jul 2021	2258	LADIES JEANS	515	300	10	N	0
06 Jul 2021	2259	LADIES JEANS	615	359	3	N	0
06 Jul 2021	2260	LADIES JEANS	445	259	5	N	0
06 Jul 2021	2261	LADIES JEANS	765	451	5	N	0
06 Jul 2021	2262	LADIES JEANS	445	262	10	N	0
06 Jul 2021	2263	LADIES JEANS	465	272	16	N	0
06 Jul 2021	2264	LADIES JEANS	425	245	14	N	0
06 Jul 2021	2265	PLAZZO PANT KIDS	265	151	15	CH	0
06 Jul 2021	2267	SHORT TOP	585	345	2	CH	0
06 Jul 2021	2278	LADIES JEANS	645	377	4	CH	0
06 Jul 2021	2279	WOOLLEN	305	176	1	SV	0
06 Jul 2021	2280	WOOLLEN	395	233	3	SV	0
06 Jul 2021	2281	WOOLLEN	265	121	1	SV	0
06 Jul 2021	2282	CAP	145	82	3	SV	0
06 Jul 2021	2284	MUFFLER	95	53	10	SV	0
06 Jul 2021	2286	MUFFLER	215	128	8	SV	0
06 Jul 2021	2287	WOOLLEN	395	233	2	SV	0
06 Jul 2021	2288	CAP	55	29	1	CH	0
06 Jul 2021	2291	WOLLEN	385	227	3	SV	0
06 Jul 2021	2292	WOOLLEN	345	202	4	SV	0
06 Jul 2021	2295	WOOLLEN	325	190	5	SV	0
06 Jul 2021	2296	WOOLLEN	345	202	4	SV	0
06 Jul 2021	2297	WOOLLEN	495	290	1	SV	0
06 Jul 2021	2298	WOLLEN	405	240	2	SV	0
06 Jul 2021	2299	CAP	65	39	3	SV	0
06 Jul 2021	2301	WOOLLEN	475	277	2	SV	0
06 Jul 2021	2302	PATIALA	2175	1289	2	GC	0
06 Jul 2021	2303	PATIALA	2435	1430	2	GC	0
06 Jul 2021	2304	PATIALA	1995	1148	3	BG	0
06 Jul 2021	2305	PATIALA	1895	1150	1	BG	0
06 Jul 2021	2308	PATIALA	1875	1103	1	GC	0
06 Jul 2021	2310	PATIALA	2435	1430	2	GC	0
06 Jul 2021	2311	CROP TOP	3275	1928	2	GC	0
06 Jul 2021	2312	PATIALA	1495	879	1	GC	0
06 Jul 2021	2314	PATIALA	2200	1279	1	GC	0
06 Jul 2021	2322	WOOLLEN	725	428	2	VL	0
06 Jul 2021	2323	TOP	755	443	2	BG	0
06 Jul 2021	2326	NIGHTY	555	328	1	MSH	0
06 Jul 2021	2327	NIGHTY	595	353	3	BG	0
06 Jul 2021	2328	DRESS PC	445	295	2	MK	0
06 Jul 2021	2329	SAREE	535	320	1	MK	0
06 Jul 2021	2330	DRESS PC	565	330	4	MK	0
06 Jul 2021	2331	DRESS PC	505	296	2	MK	0
06 Jul 2021	2332	DRESS PC	1395	820	5	MK	0
06 Jul 2021	2333	DRESS PC	1175	630	3	MK	0
06 Jul 2021	2334	DRESS PC	1125	660	4	MK	0
06 Jul 2021	2335	DRESS PC	1095	643	3	MK	0
06 Jul 2021	2336	DRESS PC	1145	674	2	MK	0
06 Jul 2021	2337	DRESS PC	1145	674	3	MK	0
06 Jul 2021	2338	SAREE	1445	847	3	MK	0
06 Jul 2021	2340	SAREE	1995	1147	2	MK	0
06 Jul 2021	2341	SAREE	665	392	3	MK	1
06 Jul 2021	2342	FROCK	1115	653	3	HC	0
06 Jul 2021	2343	FROCK	1045	618	2	HT	0
06 Jul 2021	2344	FROCK	1185	680	3	HT	0
06 Jul 2021	2345	FROCK	995	590	8	HC	0
06 Jul 2021	2346	FROCK	1015	600	4	BG	0
06 Jul 2021	2347	FROCK	995	593	5	HC	0
06 Jul 2021	2348	FROCK	965	568	1	HC	0
06 Jul 2021	2349	CROP TOP	1665	977	4	HC	0
06 Jul 2021	2350	FROCK	1115	655	2	HT	0
06 Jul 2021	2351	FROCK	1235	725	2	H	0
06 Jul 2021	2352	FROCK	565	334	1	HC	0
06 Jul 2021	2353	CROP TOP	1595	950	3	HC	0
06 Jul 2021	2354	RB SCOOT	1095	642	57	MF	1
06 Jul 2021	2355	FROCK	1275	749	1	HT	0
06 Jul 2021	2356	FROCK	1075	630	3	BG	0
06 Jul 2021	2357	FROCK	595	348	2	HC	0
06 Jul 2021	2358	FROCK	1055	618	1	HT	0
06 Jul 2021	2360	BOYS PANT	565	330	7	N	0
06 Jul 2021	2361	BOYS PANT	505	300	2	N	0
06 Jul 2021	2362	BOYS PANT	515	301	1	N	0
06 Jul 2021	2363	BOYS PANT	585	346	5	N	0
06 Jul 2021	2364	BOYS PANT	565	330	3	N	0
06 Jul 2021	2365	BOYS PANT	575	318	3	N	0
06 Jul 2021	2366	BOYS PANT	395	230	2	N	0
06 Jul 2021	2367	BOYS PANT	595	352	5	N	0
06 Jul 2021	2368	BOYS PANT	505	300	4	N	0
06 Jul 2021	2369	BOYS PANT	575	337	4	N	0
06 Jul 2021	2370	BOYS PANT	465	275	5	N	0
06 Jul 2021	2371	BOYS PANT	455	268	1	N	0
06 Jul 2021	2373	BOYS PANT	485	287	4	N	0
06 Jul 2021	2374	BOYS PANT	335	195	4	N	0
06 Jul 2021	2375	BOYS PANT	585	396	1	N	0
06 Jul 2021	2376	BOYS PANT	405	236	5	N	0
06 Jul 2021	2377	BOYS PANT	495	293	1	N	0
06 Jul 2021	2378	BOYS PANT	535	352	2	N	0
06 Jul 2021	2379	BOYS PANT	585	349	3	N	0
06 Jul 2021	2380	BOYS PANT	465	275	3	N	0
06 Jul 2021	2381	BOYS PANT	495	288	2	N	0
06 Jul 2021	2382	LADIES JEANS	415	245	16	N	0
06 Jul 2021	2383	BOYS PANT	545	381	3	N	0
06 Jul 2021	2384	BOYS PANT	465	275	4	N	0
06 Jul 2021	2385	LADIES JEANS	465	275	20	N	0
06 Jul 2021	2386	BOYS PANT	855	542	20	M	0
06 Jul 2021	2387	BOYS SHIRT	445	268	12	MF	0
06 Jul 2021	2388	KIDS WEAR	895	527	3	M	0
06 Jul 2021	2389	KIDS SHIRT	855	504	2	N	0
06 Jul 2021	2390	KIDS SHIRT	495	290	2	N	0
06 Jul 2021	2391	KIDS SHIRT	775	457	2	N	0
06 Jul 2021	2392	BOYS SHIRT	675	395	2	M	0
06 Jul 2021	2393	KIDS SHIRT	565	335	2	M	0
06 Jul 2021	2394	KIDS SHIRT	745	440	3	N	0
06 Jul 2021	2395	TOP	850	507	1	VF	0
06 Jul 2021	2396	BOYS PANT	515	300	2	N	0
06 Jul 2021	2399	SHORTS	195	114	1	CH	0
06 Jul 2021	2401	SHORTS	295	176	1	CH	0
06 Jul 2021	2402	SHORTS	255	151	4	CH	0
06 Jul 2021	2403	SHORTS	255	151	6	CH	0
06 Jul 2021	2406	NIGHT PANT	255	164	2	S	0
06 Jul 2021	2407	NIGHT PANT	425	252	13	S	0
06 Jul 2021	2408	NIGHT PANT	395	233	21	S	0
06 Jul 2021	2409	NIGHT PANT	545	322	17	S	0
06 Jul 2021	2410	NIGHT PANT	525	308	13	S	0
06 Jul 2021	2411	NIGHT PANT	355	208	3	S	0
06 Jul 2021	2412	NIGHT PANT	425	252	2	S	0
06 Jul 2021	2413	NIGHT PANT	475	277	8	S	0
06 Jul 2021	2414	NIGHT PANT	505	296	2	S	0
06 Jul 2021	2415	NIGHT PANT	495	298	11	S	0
06 Jul 2021	2416	NIGHT PANT	585	341	5	S	0
06 Jul 2021	2417	TSHIRT	295	182	10	S	0
06 Jul 2021	2418	TSHIRT	765	448	10	S	0
06 Jul 2021	2419	TSHIRT	665	391	6	S	0
06 Jul 2021	2420	WOOLLEN	285	164	16	SV	0
06 Jul 2021	2421	WOOLLEN	565	328	4	SV	0
06 Jul 2021	2422	WOOLLEN	495	290	6	SV	0
06 Jul 2021	2423	WOOLLEN	395	228	6	SV	0
06 Jul 2021	2424	WOOLLEN	345	196	6	S V	0
06 Jul 2021	2425	WOLLEN	385	227	6	SV	0
06 Jul 2021	2426	WOOLLEN	535	316	2	SV	0
06 Jul 2021	2428	WOOLLEN	345	202	5	SV	0
06 Jul 2021	2429	WOLLEN	555	328	2	SV	0
06 Jul 2021	2430	WOOLLEN	555	328	4	SV	0
06 Jul 2021	2431	WOOLLEN	535	302	5	SV	0
06 Jul 2021	2434	TSHIRT	280	190	12	MH	0
06 Jul 2021	2435	CHUDI	1630	960	1	BG	0
06 Jul 2021	2436	CHUDI	1690	994	1	BG	0
06 Jul 2021	2438	CHUDI	1595	960	1	BG	0
06 Jul 2021	2439	CHUDI	1695	974	2	BG	0
06 Jul 2021	2441	CHUDI	1885	1108	1	BG	0
06 Jul 2021	2442	CHUDI	1540	905	2	BG	0
06 Jul 2021	2443	CHUDI	1650	966	1	BG	0
06 Jul 2021	2445	TOP	560	328	4	BG	0
06 Jul 2021	2446	TOP	410	241	3	BG	0
06 Jul 2021	2447	TOP	425	248	4	BG	0
06 Jul 2021	2448	TOP	585	342	2	BG	0
06 Jul 2021	2449	TOP	535	316	1	BG	0
06 Jul 2021	2450	TOP	615	361	3	BG	0
06 Jul 2021	2451	TOP	595	348	1	BG	0
06 Jul 2021	2452	TOP	495	295	1	BG	0
06 Jul 2021	2453	TOP	560	238	4	BG	0
06 Jul 2021	2454	TOP	380	228	3	BG	0
06 Jul 2021	2455	TOP	495	322	3	BG	0
06 Jul 2021	2456	TOP	635	374	1	BG	0
06 Jul 2021	2457	TOP	380	228	2	BG	0
06 Jul 2021	2458	TOP	380	228	4	BG	0
06 Jul 2021	2459	TOP	380	228	2	BG	0
06 Jul 2021	2461	WOOLLEN	330	208	2	BG	0
06 Jul 2021	2462	WOOLLEN	555	316	2	BG	0
06 Jul 2021	2463	VEIL	365	215	2	CH	0
06 Jul 2021	2465	VEIL	645	378	5	CH	0
06 Jul 2021	2466	VEIL	595	348	4	CH	0
06 Jul 2021	2467	VEIL	355	208	8	CH	0
06 Jul 2021	2468	VEIL	250	107	9	CH	0
06 Jul 2021	2470	VEIL	500	302	2	CH	0
06 Jul 2021	2471	WOOLLEN	595	348	5	MG	0
06 Jul 2021	2472	SHORT TOP	250	133	2	VL	0
06 Jul 2021	2473	SHORT TOP	250	144	5	VL	0
06 Jul 2021	2474	SHORT TOP	250	157	12	VL	0
06 Jul 2021	2480	LEATHER COAT	445	265	2	VT	0
06 Jul 2021	2482	SWAL	115	65	4	VL	0
06 Jul 2021	2483	SWAL	165	95	2	VL	0
06 Jul 2021	2484	SWAL	185	110	4	VL	0
06 Jul 2021	2485	WOOLLEN	335	207	8	SV	0
06 Jul 2021	2491	BOYS SHIRT	555	328	7	MF	0
06 Jul 2021	2492	BOYS SHIRT	495	296	22	MF	0
06 Jul 2021	2493	BOYS SHIRT	475	277	10	MF	0
06 Jul 2021	2494	BOYS SHIRT	495	290	4	MF	0
06 Jul 2021	2495	BOYS SHIRT	475	277	35	MF	0
06 Jul 2021	2496	JEGGINGS PANT	250	138	4	VL	0
06 Jul 2021	2497	TOP	675	394	2	BG	0
06 Jul 2021	2498	TOP	615	356	3	BG	0
06 Jul 2021	2502	SHRUG	335	198	7	CH	0
06 Jul 2021	2505	SWEAT SHIRT	480	250	1	CH	0
06 Jul 2021	2506	SWEAT SHIRT	495	252	4	CH	0
06 Jul 2021	2507	SWEAT SHIRT	495	252	3	CH	0
06 Jul 2021	2508	KIDS SHIRT	445	262	3	N	0
06 Jul 2021	2509	KIDS SHIRT	455	272	2	N	0
06 Jul 2021	2510	KIDS SHIRT	485	282	1	N	0
06 Jul 2021	2511	KIDS SHIRT	435	258	1	N	0
06 Jul 2021	2512	KIDS SHIRT	465	274	2	N	0
06 Jul 2021	2513	KIDS SHIRT	455	267	3	N	0
06 Jul 2021	2514	KIDS SHIRT	545	318	2	N	0
06 Jul 2021	2515	KIDS SHIRT	445	259	2	N	0
06 Jul 2021	2516	KIDS SHIRT	465	274	2	N	0
06 Jul 2021	2517	KIDS SHIRT	465	274	2	N	0
06 Jul 2021	2518	KIDS SHIRT	515	302	2	N	0
06 Jul 2021	2519	KIDS SHIRT	565	352	9	N	0
06 Jul 2021	2520	BOYS PANT	645	375	3	N	0
06 Jul 2021	2521	BOYS PANT	665	393	2	N	0
06 Jul 2021	2522	BOYS PANT	795	376	3	N	0
06 Jul 2021	2524	JEGGINGS PANT	315	181	21	N	0
06 Jul 2021	2525	JEGGINGS PANT	375	224	20	N	0
06 Jul 2021	2526	LADIES JEANS	465	274	15	N	0
06 Jul 2021	2527	JEGGINGS PANT	445	262	19	N	0
06 Jul 2021	2528	KIDS WEAR	335	197	11	MH	0
06 Jul 2021	2529	KIDS WEAR	395	230	3	MH	0
06 Jul 2021	2530	KIDS WEAR	405	236	6	MH	0
06 Jul 2021	2531	KIDS WEAR	305	181	1	MH	0
06 Jul 2021	2532	KIDS WEAR	425	252	2	MH	0
06 Jul 2021	2533	KIDS WEAR	355	207	2	MH	0
06 Jul 2021	2535	WESTERN	975	575	2	MH	1
06 Jul 2021	2536	WESTERN	1015	600	3	MH	1
06 Jul 2021	2537	WESTERN	1295	756	3	MH	1
06 Jul 2021	2539	WESTERN	1365	803	2	MH	1
06 Jul 2021	2540	WESTERN	935	558	3	MH	1
06 Jul 2021	2541	WESTERN	1405	803	2	MH	1
06 Jul 2021	2542	WESTERN	1025	603	2	MH	1
06 Jul 2021	2544	WESTERN	785	461	3	MH	1
06 Jul 2021	2545	WESTERN	1135	669	2	MH	1
06 Jul 2021	2546	WESTERN	935	552	2	MH	1
06 Jul 2021	2547	WESTERN	935	552	1	MH	1
06 Jul 2021	2548	WESTERN	925	554	2	MH	1
06 Jul 2021	2549	GIRLS WEAR	535	324	9	MH	1
06 Jul 2021	2551	WESTERN	995	583	3	MH	1
06 Jul 2021	2553	WOOLLEN	385	226	7	SV	0
06 Jul 2021	2555	SAREE	1325	781	4	MK	0
06 Jul 2021	2558	SAREE	765	441	5	AC	1
06 Jul 2021	2559	SAREE	765	441	8	AC	1
06 Jul 2021	2560	SAREE	1075	603	10	MK	0
06 Jul 2021	2561	SAREE	995	585	6	MK	1
06 Jul 2021	2562	SAREE	895	530	3	MK	0
06 Jul 2021	2563	SAREE	1175	730	2	MK	0
06 Jul 2021	2564	SAREE	1125	664	7	MK	0
06 Jul 2021	2567	MSP	215	116	1	RAV	0
06 Jul 2021	2578	TOP	385	226	3	BG	0
06 Jul 2021	2580	TOP	385	220	2	BG	0
06 Jul 2021	2581	TOP	415	240	8	BG	0
06 Jul 2021	2582	TOP	635	374	6	BG	0
06 Jul 2021	2583	TOP	595	361	1	BG	0
06 Jul 2021	2584	BOYS SHIRT	535	314	31	BA	0
06 Jul 2021	2585	BOYS SHIRT	545	323	6	BA	0
06 Jul 2021	2586	BOYS SHIRT	565	323	13	BA	0
06 Jul 2021	2587	PLAZZO PANT	535	314	1	CH	0
06 Jul 2021	2588	WOOLLEN	965	566	6	BA	0
06 Jul 2021	2589	WOOLLEN	1095	661	6	BA	0
06 Jul 2021	2590	RAJASTHAN	985	551	3	BA	0
06 Jul 2021	2591	WOOLLEN	565	264	1	SV	0
06 Jul 2021	2592	TOP	665	394	4	BG	0
06 Jul 2021	2598	TOP	605	355	5	BG	0
06 Jul 2021	2599	TOP	705	414	3	BG	0
06 Jul 2021	2600	TOP	625	367	5	BG	0
06 Jul 2021	2601	TOP	595	349	2	BG	0
06 Jul 2021	2602	TOP	645	381	4	BG	0
06 Jul 2021	2603	TOP	555	327	1	BG	0
06 Jul 2021	2609	PATIALA	1585	933	2	BG	0
06 Jul 2021	2610	CHUDI	2445	1437	3	BG	0
06 Jul 2021	2611	CHUDI	2995	1761	3	BG	0
06 Jul 2021	2612	PATIALA	1415	832	5	BG	0
06 Jul 2021	2613	CHUDI	3125	1832	2	BG	0
06 Jul 2021	2614	PATIALA	1275	752	4	BG	0
06 Jul 2021	2615	PATIALA	1605	946	5	BG	0
06 Jul 2021	2616	KIDS WEAR	1245	733	1	MH	1
06 Jul 2021	2619	KIDS WEAR	1305	767	3	MH	1
06 Jul 2021	2620	WESTERN	1245	733	5	MH	1
06 Jul 2021	2621	WESTERN	1015	600	2	MH	1
06 Jul 2021	2623	WESTERN	1675	985	1	MH	1
06 Jul 2021	2624	WESTERN	1415	827	5	MH	1
06 Jul 2021	2625	WESTERN	1245	729	5	MH	1
06 Jul 2021	2626	WESTERN	1245	730	6	MG	1
06 Jul 2021	2627	WESTERN	1095	642	6	MG	1
06 Jul 2021	2628	PANT	1195	705	8	N	0
06 Jul 2021	2629	SENTROZ SET	865	551	5	MG	1
06 Jul 2021	2630	SENTROZ SET	715	422	4	MG	1
06 Jul 2021	2631	SENTROZ SET	735	434	5	MH	1
06 Jul 2021	2632	SENTROZ SET	705	415	6	MG	1
06 Jul 2021	2634	SENTROZ SET	685	403	10	MG	1
06 Jul 2021	2638	MIDDY	1065	628	7	H	0
06 Jul 2021	2639	FROCK	695	409	4	H	0
06 Jul 2021	2640	FROCK	565	332	1	H	0
06 Jul 2021	2641	FROCK	1235	724	3	H	0
06 Jul 2021	2642	FROCK	1275	749	2	H	0
06 Jul 2021	2644	FROCK	575	340	2	H	0
06 Jul 2021	2647	FROCK	1895	1116	3	HT	0
06 Jul 2021	2648	FROCK	1815	1070	2	H	0
06 Jul 2021	2649	FROCK	1365	800	2	H	0
06 Jul 2021	2651	MIDDY	1045	612	2	H	0
06 Jul 2021	2652	FROCK	1575	927	6	H	0
06 Jul 2021	2653	FROCK	1375	812	3	HT	0
06 Jul 2021	2654	SAREE	895	535	2	AC	0
06 Jul 2021	2655	PANT	495	287	2	N	0
06 Jul 2021	2656	PANT	665	380	5	N	0
06 Jul 2021	2657	PANT	1195	705	2	N	0
06 Jul 2021	2658	PANT	795	375	1	N	0
06 Jul 2021	2659	RB SCOOT	1295	642	48	MF	1
06 Jul 2021	2660	CROP TOP	3195	1697	1	CH	0
06 Jul 2021	2661	KANIKA PATILA	745	440	18	PR	0
06 Jul 2021	2662	NIGHTY	265	149	1	R	0
06 Jul 2021	2664	TOP	495	365	6	GC	0
06 Jul 2021	2665	TOP	475	359	2	GC	0
06 Jul 2021	2666	TOP	480	295	10	GC	0
06 Jul 2021	2667	TOP	450	335	7	GC	0
06 Jul 2021	2668	TOP	425	299	1	GC	0
06 Jul 2021	2669	TOP	425	311	3	GC	0
06 Jul 2021	2670	TOP	425	317	2	GC	0
06 Jul 2021	2671	TOP	430	267	4	BG	0
06 Jul 2021	2672	TOP	430	267	3	BG	0
